513,1,Scirtothrips citri,Field,NA,14.59,,,,,,,,156,,Data from inaccessible quotation,Source population unknown,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,"Scirtothrips citri was monitored in navel orange groves in the San Joaquin Valley, California, in 1983-85, to compare population trends observed using various sampling methods and to determine thermal accumulations required for development. Citrus foliage monitoring did not indicate a direct relationship beween the timing of the end of shoot growth, petal fall and the level of S. citri fruit scarring. Over the first 3 spring generations, S. citri was found in the greatest numbers in the northeast quadrant, although 1st-generation larvae in the south developed more rapidly than larvae in the north. Comparisons among sampling techniques (D-vac, pupation papers, ground traps, yellow cards and fruit counts) and their ability to predict scarring were inconclusive. The period between the 1st and 2nd S. citri generations measured from the peak of a particular life stage to the next peak was 156 day-degrees C above a lower threshold of 14.6 degrees C. The period between the 2nd and 3rd generations was not consistently related to heat units based on this lower threshold.","Grout, T.G., et al",1986,Citrus thrips (Thysanoptera: Thripidae) phenology and sampling in the San Joaquin Valley,Journal of Economic Entomology,79,1516-1523,Thysanoptera,Thripidae,Scirtothrips,citri,0.74,Body,Female:0.6-0.88,https://gd.eppo.int/taxon/SCITCI/datasheet,7,wood,N,Y,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.49063,0,Included
514,1,Scirtothrips dorsalis,Lab,33,9.7,10.1,9,9.5,147,75,43,265,281,,,"Shimizu, Shizuoka, Japan",35.0983575,138.899762,0.043160999999998,0.031664000000006,,Viburnum odoratissimum,N,Shrub/Subshrub/Tree,Viburnum,Adoxaceae,Leaf,"The thermal requirements and temperature thresholds for development of Scirtothrips dorsalis were determined under constant temperature regimes. The rate of development was linearly related to temperature (14.5-29.5�?C). The development minimum and maximum temperatures, the coefficient of determination (r2), and the degree-days for total development were 9.7�?C, 32�?C, r2=0.9880 and 265 day-degrees C, resp. Each female produced about 50 eggs. From day-degree analysis, the number of generations/year was estimated to be between 7 and 8 in Shizuoka, Honshu, Japan. The seasonal occurrence of S. dorsalis was monitored with sticky suction traps during 1984-88 in satsuma (Citrus unshiu) groves at Shimizu, Shizuoka. The first 3 peaks of S. dorsalis adult emergence were related to day-degrees C accumulated from January 1. Development and longevity of females reared on young leaves of satsumas, sweet viburnum (Viburnum awabuki), and tea (Thea sinensis [Camellia sinensis]) were observed. The time required for development did not differ among the 3 food plants, but the longevity of females on the satsuma mandarin leaves was shorter than that on the other plants.","Tatara, A.",1994,"Effect of temperature and host plant on the development, fertility and longevity of Scirtothrips dorsalis Hood (Thysanoptera: Thripidae)",Applied Entomology and Zoology ,29, 31-37,Thysanoptera,Thripidae,Scirtothrips,dorsalis,1.2,Body,,https://entnemdept.ufl.edu/creatures/orn/thrips/chilli_thrips.htm,265,wood,N,Y,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.49065,0,Included
515,2,Scotinophara lurida,Lab,NA,15.08,15.08,16.11,,52.63,645.62,,698.25,,,"Nymph: instar 1 threshold 16.11, dd 46.95; instar 2 threshold 9.75, dd  188.68; instar 3 threshold 12.49, dd 129.87; instar 4 threshold 13.81, dd107.53; instar 5 threshold 13.05, dd 172.41; The location name seems changed Baran (37�09'39"" N, 126�54'38"" E), the coordinate was located on google map and current administrative names were recorded here.","Paltan-myeon, Hwaseong-si, Gyeonggi-do, Korea",37.13622585,126.87895755,0.001937900000002,0.001143900000002,,Rice,Graminoid,N,Oryza,Poaceae,NA,"A phenology simulation model was developed for Scotinophara lurida (Burmeister). The components for the model were a degree-day immigration flight model of overwintered adults, temperature-dependent developmental models of each stage, survival rates of each stage, and an adult oviposition model. A degree-day model for immigration flight of overwintered adults was developed with blacklight trap catch data by a Weibull function. Laboratory experiments using seven constant temperature regimens were conducted to determine the effect of temperature on the development of immature stages. Developmental rates of each immature stage fit well to a linear model. Distribution of developmental time for each immature stage was successfully modeled against physiological age by a Weibull function. To determine the temperature effect on longevity, fecundity, and survival of female adults, laboratory and greenhouse experiments were conducted. The adult developmental rate (1/median longevity) was described by a linear model. The oviposition model was developed incorporating the three components of average total fecundity, cumulative oviposition rate function, and survival rate function. The simulation model predicted the time of peak occurrences of life stages of S. lurida well.","Kim, H. and Lee, J. H.",2014,Phenology Simulation Model of Scotinophara lurida (Hemiptera: Pentatomidae),Environmental Entomology,37.3,660-669,Hemiptera,Pentatomidae,Scotinophara,lurida,7.875,Body,Female: 9.0-9.5; Male: 4.5-8.5,"Yang, W. (1962). Economic Insect Fauna of China. Fasc. 2. Hemiptera: Pentatomidae . 170 pp.",10,herb,Y,N,"Litsinger, J. A. (2007). The role of alternate plant hosts in rice black bug ecology. Rice black bugs: taxonomy, ecology, and management of invasive species.",0,Included
516,2,Sericinus montela,Lab,NA,,,,12.37,,,200.18,,,,"Overwintering pupa to adult, measured from Jan 1; Male pupa threshold 12.163, dd 192.31; Female pupa threshold 12.389, dd 220.26","Holoce Ecosystem Conservation Research Institutes, coordination range as specificed in the paper",37.508335,127.583335,0.016669999999998,1.16667000000001,,Aristolochia contorta,N,Shrub,Aristolochia,Aristolochiaceae,NA,"The developmental time and survival of overwintering Sericinus montela Gray pupae were studied at four constant temperatures (15.0, 20.0, 25.0, and 30.0 �C), 40 � 10% relative humidity, and 10:14 h light:dark cycle. The developmental time of both sexes decreased with increasing temperature between 15.0 �C (70.18 days for females and 55.28 days for males) and 30.0 �C (19.60 days for females and 13.78 days for males). The development periods of females were longer than those of males at each constant temperature. The relationship between the developmental rate and temperature was fitted by a linear model and a nonlinear developmental rate model (Lactin 1). The mortality of overwintered S. montela pupae was lowest at 25.0 �C (16.7%) and highest at 15.0 �C (36.7%). The lower developmental thresholds were 12.38 and 12.16 �C for females and males, respectively. The distribution of development completion for females and males was described by the two-parameter Weibull distribution equation (r2 = 0.87 for females and r2 = 0.94 for males). The date for the cumulative 50% adult emergence was within one or two days of that predicted using the Lactin 1 model. The temperature-dependent developmental model for S. montela could be applied to predict the timing of spring emergence in different geographical locations and will be helpful in developing a full-cycle phenology model for S. montela.  ","Lee, K. W., Lee, D. J., and Ahn, J. J. ",2014,Temperature-dependent development of overwintering Sericinus montela Gray (Lepidoptera: Papilionidae) pupae and its validation,Journal of Asia-Pacific Entomology,17.3,445-449,Lepidoptera,Papilionidae,Sericinus,montela,55,Wingspan,Averaged: 50-60,"Wu, C. (2001) Fauna Sinica. Insecta. Vol. 25. Lepidoptera: Papilionidae. 242 pp.",1,herb,Y,N,"Park, S. H., Kim, J. H., & Kim, J. G. (2023). Effects of human activities on Sericinus montela and its host plant Aristolochia contorta. Scientific Reports, 13(1), 8289.",0,Included
517,5,Sesamia calamistis,Lab,NA,9.7,9.7,12.2,10.2,117.6471,370.3704,192.3077,680.3252,,,On artificial food,Benin,9.2245362,2.3109062,6.3693332,3.0684784,E,Artificial food,AF,AF,AF,AF,NA,"The developmental rates and fecundity of 2 important African maize pests, Sesamia calamistis and Eldana saccharina, were studied under constant temperatures and with 2 larval diets. Five temperatures (15, 20, 25, 30 and 35�?C) were used to investigate developmental rates and 3 temperatures (20, 25 and 30�?C) were used in fecundity experiments. Larvae were reared on maize stem cuttings and on artificial diet. The developmental period for S. calamistis on artificial diet required over 700 day-degrees C (DD); eggs needed 122 DD above a threshold of 9.7�?C, larvae required 383 DD above 12.2�?C and pupae 204 DD above 10.2�?C. The developmental period for E. saccharina on artificial diet was 655 DD; eggs required 125 DD above 9.1�?C, larvae 400 DD above 10.6�?C and pupae 140 DD above 8.8�?C. On artificial diet both species developed faster and had higher threshold temperatures for larval development than when reared on maize stem cuttings. Pupal development rates did not differ between artificial diet and maize stem for either species, although developmental thresholds were marginally lower on artificial diet. S. calamistis averaged 250-690 eggs/female although some individuals produced >1000 eggs. Adult females lived 5.7 days at 30�?C and 10 days at 20�?C. E. saccharina females produce more eggs and lived longer than S. calamistis females. Average fecundity for E. saccharina was 470-620 eggs/female, but several individuals produced >1200 eggs. Adult females lived 6.6 days at 30�?C and 14.6 days at 20�?C.","Shanower, T. G., F. Schulthess, et al.",1993,Development and fecundity of Sesamia calamistis (Lepidoptera: Noctuidae) and Eldana saccharina (Lepidoptera: Pyralidae),Bulletin of Entomological Research,83, 237-243,Lepidoptera,Noctuidae,Sesamia,calamistis,25,Wingspan,Female:20-30,https://keys.lucidcentral.org/keys/v3/eafrinet/maize_pests/key/maize_pests/Media/Html/Sesamia_calamistis_Hampson_1910_-_African_Pink_Stalkborer.htm,10,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.49748,1,Included
518,1,Sesamia calamistis,Lab,NA,10.54,9.7,10.7,11.3,117.6471,526.3158,172.4138,816.3767,,Data from when Sesamia calamistis was fed on maize stems,,Benin,9.2245362,2.3109062,6.3693332,3.0684784,E,Corn,Graminoid,N,Zea,Poaceae,Stem,"The developmental rates and fecundity of 2 important African maize pests, Sesamia calamistis and Eldana saccharina, were studied under constant temperatures and with 2 larval diets. Five temperatures (15, 20, 25, 30 and 35�?C) were used to investigate developmental rates and 3 temperatures (20, 25 and 30�?C) were used in fecundity experiments. Larvae were reared on maize stem cuttings and on artificial diet. The developmental period for S. calamistis on artificial diet required over 700 day-degrees C (DD); eggs needed 122 DD above a threshold of 9.7�?C, larvae required 383 DD above 12.2�?C and pupae 204 DD above 10.2�?C. The developmental period for E. saccharina on artificial diet was 655 DD; eggs required 125 DD above 9.1�?C, larvae 400 DD above 10.6�?C and pupae 140 DD above 8.8�?C. On artificial diet both species developed faster and had higher threshold temperatures for larval development than when reared on maize stem cuttings. Pupal development rates did not differ between artificial diet and maize stem for either species, although developmental thresholds were marginally lower on artificial diet. S. calamistis averaged 250-690 eggs/female although some individuals produced >1000 eggs. Adult females lived 5.7 days at 30�?C and 10 days at 20�?C. E. saccharina females produce more eggs and lived longer than S. calamistis females. Average fecundity for E. saccharina was 470-620 eggs/female, but several individuals produced >1200 eggs. Adult females lived 6.6 days at 30�?C and 14.6 days at 20�?C.","Shanower, T. G., F. Schulthess, et al.",1993,Development and fecundity of Sesamia calamistis (Lepidoptera: Noctuidae) and Eldana saccharina (Lepidoptera: Pyralidae),Bulletin of Entomological Research,83, 237-243,Lepidoptera,Noctuidae,Sesamia,calamistis,25,Wingspan,Female:20-30,https://keys.lucidcentral.org/keys/v3/eafrinet/maize_pests/key/maize_pests/Media/Html/Sesamia_calamistis_Hampson_1910_-_African_Pink_Stalkborer.htm,10,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.49748,1,Included
519,2,Sesamia calamistis,Lab,31.9,9,9,9.3,10.1,,,,,,,Upper_temp comes from a non-linear model; dd needs to be extracted from fig.3,"Western, Kenya",0.5521575,34.5328963,1.1853956,1.246415,,Artificial food,AF,AF,AF,AF,NA,"The influence of temperature on the development, mortality, fecundity and life table parameters of two important noctuid African cereal pests, Busseola fusca and Sesamia calamistis was investigated under laboratory conditions. Experiments were carried out with larvae reared on artificial diet under eight constant temperatures (12�C, 15�C, 18�C, 20�C, 25�C, 28�C, 30�C and 35�C) and a 12L:12D photoperiod. Life table parameters were calculated using Insect Life Cycle Modelling (ILCYM) software. At 12�C and 35�C insects failed to develop. Mean development time for both species decreased with increasing temperature for all stages. Between 15�C and 30�C, mean larvae development time is divided by four for both species and adult mean longevity is divided by 1.5 and 2.5, for both sexes of S. calamistis and B. fusca, respectively. Fecundity varied according to temperature; the highest was estimated at 22�C and 24�C for B. fusca and S. calamistis, respectively. The lower thermal threshold for B. fusca and S. calamistis was, respectively, 6�C and 9�C, while the upper thermal threshold was 31�C and 32�C, respectively. The highest intrinsic rate of natural increase for B. fusca was obtained at 25�C while for S. calamistis it was obtained at 28�C. The highest net reproduction was obtained at 25�C for both species, but it was higher for S. calamistis than for B. fusca. The shortest population doubling time was observed at 25�C for B. fusca and at 28�C for S. calamistis. The optimum temperature range for development of both species was 25�28�C. The lower lower thermal threshold found for B. fusca than for S. calamistis and the higher upper thermal threshold found for S. calamistis than for B. fusca explain in part the observed distribution of both species in sub-Saharan Africa with S. calamistis occurring in all the agro-ecological zones but being usually more common than B. fusca in savannah lowland and B. fusca reported mainly from mid and high altitude areas.","Khadioli, N., Tonnang, Z. E. H., Ong'Amo, G., et al.",2014,"Effect of temperature on the life history parameters of noctuid lepidopteran stem borers, Busseola fusca and Sesamia calamistis",Annals of Applied Biology,165.3,373-386,Lepidoptera,Noctuidae,Sesamia,calamistis,25,Wingspan,Female:20-30,https://keys.lucidcentral.org/keys/v3/eafrinet/maize_pests/key/maize_pests/Media/Html/Sesamia_calamistis_Hampson_1910_-_African_Pink_Stalkborer.htm,10,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.49748,1,Included
520,1,Sesamia inferens,Lab,NA,8.79,8.79,7.16,7.79,131.31,577.12,129.52,837.95,,,,"Rajshahi, Bangladesh",24.5415611,88.9188027,1.468835,1.82177540000001,E,Rice,Graminoid,N,Oryza,Poaceae,Stem,"The effect of 7 constant temperatures (10, 15, 20, 25, 30, 35 and 40 degrees C) on the development of the eggs, larvae and pupae of rice stemborers namely, Chilo polychrysa [C. polychrysus], C. suppressalis, C. partellus, Scirpophaga incertulas, Scirpophaga innotata and Sesamia inferens was investigated. At different temperatures, the mean developmental period (in days) of the eggs, larvae and pupae of the borers differed significantly. The mean percentage of development per day of the eggs, larvae and pupae of all borers gradually increased with the increase of constant temperatures. The total developmental period was decreased with an increase in constant temperatures. The lower threshold temperature was between 10 and 15 degrees C and higher threshold temperature between 35 and 40 degrees C, where no development took place. The mean developmental zero was 8.57+or-1.71, 7.70+or-1.01, 8.56+or-3.25, 10.19+or-2.19, 8.64+or-2.68 and 7.91+or-0.82 degrees C for the eggs, larvae and pupae of Chilo polychrysa, C. suppressalis, C. partellus, Scirpophaga incertulas, Scirpophaga innotata and Sesamia inferens, respectively. The total thermal constant of the eggs, larvae and pupae was 705.56, 725.32, 703.30, 556.59, 655.34 and 837.95 degree-days for C. polychrysa, C. suppressalis, C. partellus, Scirpophaga incertulas, Scirpophaga innotata and Sesamia inferens, respectively. The degree-days required for oviposition of the females was 99.06, 90.85, 99.29, 75.16, 92.25 and 80.41, respectively. The total degree-days required to complete a generation was 804.62, 816.17, 802.59, 631.75, 648.84 and 918.36, respectively.","Rahman, M. T. and M. Khalequzzaman ",2004,Temperature requirements for the development and survival of rice stemborers in laboratory conditions. ,Insect Science,11,47-60 ,Lepidoptera,Noctuidae,Sesamia,inferens,21.75,Wingspan,Female:20-31; Male:16-20,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.49751,29,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.49751,1,Included
521,2,Sesamia inferens,Lab,NA,12.62,12.62,8.32,11.27,63.69,535.12,163.82,762.63,,,,"Ludhiana, Punjab, India",30.9090157,75.851601,0.32,0.319999999999993,,Maize,Graminoid,N,Zea,Poaceae,Stem,"The biology of pink stem borer, Sesamia inferens was observed at different constant temperatures on maize (Zea mays L) and modeled their developmental rate as a function of temperature using linear regression model. Temperature has significant influence on the duration of each developmental stage. The embryonic development was completed at 63.69 degree days (DD) and the threshold of embryonic o o development was 12.62 C. The larval stage was completed with 535.12 DD with a developmental threshold of 8.32 C. The pupal period took o 163.82 DD and the pupal development stopped at 11.27 C. S. inferens took 762.63 DD to complete development. In the era of climate change, this information would help to develop pest forecasting models, which in turn maximize the efficacy of pest management operations. Control measures adopted based on calendar dates by farmers should be supported by the knowledge on thermal requirements of the insect for better control","Viswajyothi, K., Aggarwal, N., and Jindal, J.",2017,"Thermal indices of pink stem borer, Sesamia inferens Walker on maize in North-Western plains of India",Indian Journal of Ecology,44,893-897,Lepidoptera,Noctuidae,Sesamia,inferens,21.75,Wingspan,Female:20-31; Male:16-20,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.49751,29,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.49751,1,Included
522,1,Sesamia nonagrioides,Lab,NA,7.71,10.57,8.89,10.75,147.43,592.16,214.6,954.19,,,,"Boeotia, Greece",38.3572789,23.09758085,0.477165199999995,1.2202409,,Artificial food,AF,AF,AF,AF,NA,"Laboratory studies on the temperature-dependent development of Sesamia nonagrioides (Lefebvre) were performed under five constant temperatures ranging from 20 to 30 deg C as well as under the corresponding alternating temperatures of 25:10, 27.5:12.5, 30:15, 32.5:17.5, and 35:20 deg C, at a photoperiod of 16:8 (L:D) h. Both linear and nonlinear (Lactin formula) models provided a reliable fit of developmental rates versus temperature for all immature stages either at constant or alternating temperatures. Developmental thresholds that were estimated by a linear model for eggs, larvae, or pupae were approximately the same and estimated to be 10.57, 8.89, and 10.75 deg C, respectively, at constant temperatures. Lower values were estimated when immature stages were exposed to the corresponding alternating temperatures (7.23, 6.20, and 6.50 deg C for eggs, larvae, and pupae). Therefore, the evaluation of the development of immature stages under constant temperatures resulted in an overesti mation of the lower thresholds. The Lactin-2 model also was applied, and larval and egg developmental thresholds did not differ from those that were estimated by the linear model. Differences, however, occurred at the pupal stage. Nevertheless, the differences in the estimated values of the lower developmental thresholds of the immature stages under constant or alternating temperatures indicate that a model predicting phenology in the field should be based on fluctuating temperature.","Fantinou, A. A., D. C. Perdikis, et al.",2003,Development of immature stages of Sesamia nonagrioides (Lepidoptera : Noctuidae) under alternating and constant temperatures.,Environmental Entomology,32, 1337-1342,Lepidoptera,Noctuidae,Sesamia,nonagrioides,38,Wingspan,Averaged:34-42,"Chen, Y. (1999). Fauna Sinica. Insecta. Vol. 16. Lepidoptera: Noctuidae. 807 pp.",19,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.49754,1,Included
523,3,Singhiella simplex,Lab,NA,10.55764,11.91337,10.37336,6.16127,149.0291,284.811,46.23828,487.8287,,,,"Homestead. Florida, USA",25.47008145,-80.45585355,0.059043900000003,0.104176099999989,,Ficus maclellandii,N,Tree,Ficus,Moraceae,Leaf,"Singhiella simplex (Singh) (Hemiptera: Aleyrodidae) is a newly invasive pest of several species of Ficus plants in the United States. Very little is known about its biology and life history. Here, we studied its development and reproduction at 15, 20, 25, 27, 30, and 35°C. No immatures survived the 35°C treatment. Stage-specific duration times are presented for the other temperatures. Total duration of immature stages varied from 97.1 d at 15°C to 25.2 d at 30°C. Linear functions were used to describe development rates for eggs, instars and pupal stages. Total immature development also was modeled using a nonlinear Briere-1 function: r(T) = aT(T -T0) graphic where r(T) is developmental rate at temperature (T), a = 0.0000146, T0 = 7.3120084 and TL = 45.9512202 (constant, lower developmental threshold, and lethal temperature, respectively). The thermal requirement for development from eggs to pupae was estimated to be 487.8 degree-days. S. simplex reproduction was highest at 27°C, where R0, GRR, T, r, λ, and DT were 23.114 ♀ / ♀, 24.25 ♀/♀, 31.413 d, 0.099 ♀ / ♀ /d, 1.105 ♀ / ♀ /d, and 6.93 d, respectively. The combined effect of temperature and female adult age on daily oviposition rate was modeled using the Enkegaard equation: eggmean = (p + qT) d exp(-wTd), where T is temperature. Parameter estimates were p = -30.21, q = 2.62, and w = 0.034. Duration of female adulthood was 8 d at 15°C, significantly longer than 2.5–4.2 d at the higher temperatures. At 25 and 27°C, lifetime fecundity per female averaged 37.9 and 46.2, respectively.","Legaspi, J. C., Mannion, C., Amalin, D., et al.",2011,Life table analysis and development of Singhiella simplex (Hemiptera: Aleyrodidae) under different constant temperature,Annals of the Entomological Society of America,104.3,451-458,Hemiptera,Aleyrodidae,Singhiella,simplex,1.45,Body,Averaged:1.3-1.6,https://trec.ifas.ufl.edu/people/alexandra-revynthi/ficus-wf/,8,wood,N,Y,https://file.lacounty.gov/SDSInter/acwm/215653_Ficuswhitefly.pdf,0,Included
524,1,Sitobion avenae,Lab,NA,4.1,,4.1,,,136.8,,136.8,,"Time from birth to adult alatae ecolsion = 150.8 DDC, threshold = 3.3, upper development temp for larvae = 24.5C; No egg stage",,"Dakota, USA; Minnesota, USA; Nebraska, USA; Iowa, USA",43.644573425,-94.8657526625,3.116053,5.899654725,,Barley,Graminoid,N,Hordeum,Poaceae,Leaf,"Relationships between temperature and the development of apterae and alatae of Macrosiphum avenae [Sitobion avenae] were studied in the laboratory at LD 16:8 using constant and fluctuating temperatures. Lower and upper development thresholds (4.0 and 24.6�?C, resp.) were estimated using constant temperatures. Rates of development and age-specific life tables were determined using fluctuating temperature regimes, simulating average and extremely low and high (12.8-26.6, 7.2-18.4 and 20.0-33.4�?C, resp., with corresponding relative humidities of 60-80, 60-90 and 50-65%) temperature conditions during late spring in South Dakota. Development rates of cohorts exposed to low and average fluctuating temperatures were consistent with those expected on the basis of a day-degree model incorporating the lower and upper thresholds. The development rate appeared to decrease in aphids exposed to high fluctuating temperatures. Life table statistics expressed on a day-degree time scale differed between apterae and alatae exposed to identical temperature regimes. At each temperature regime, the population growth rates of apterae exceeded those of alatae. On a day-degree time scale, the population growth rates of both morphs were greatest at low temperatures and declined as temperature increased.","Kieckhefer, R. W., N. C. Elliott, et al.",1989,Effects of constant and fluctuating temperatures on developmental rates and demographic statistics of the English Green Aphid (Homoptera: Aphididae),Annals of the Entomological Society of America,82, 701-706,Hemiptera,Aphididae,Sitobion,avenae,2.3,Body,Aptera:1.3-3.3; Alate:1.6-2.9,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.51737,15,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.51737,0,Included
525,2,Sitona discoideus,Lab,NA,4.7,4.7,,,207.7,,,,,,The common name was used in the reference but seems not widely accepted,"Qazvin, Iran",36.1028847,49.80326435,1.4245904,2.1575863,,NA,NA,NA,NA,NA,NA,"The alfalfa root weevil, Sitona discoideus (Coleoptera: Curculionidae), is an important pest of alfalfa. The developmental rates of the embryo development were recorded at eight constant temperatures ranging from 8.5 to 30°C. Using 10 models (1 linear and 9 nonlinear), we evaluated the relationship between constant temperature and developmental rate. Embryo development was shortest (8.5 d) and longest (69 d), at 28 and 8.5°C, respectively. The threshold temperature (T0) and the thermal constant (K) were estimated using linear regression to be 4.7°C and 207.7 DD, respectively. The two most efficient nonlinear models, the Lactin and the Sharp and DeMichele, gave estimates of Tmin and Tmax of 4.4 and 3.9 and 30.0 and 30.9°C, respectively. This information has potential application in predicting the suitability and optimal time of release of an egg parasitoid of S. discoideus.","Arbab, A.,  Kontodimas, D. C., and McNeill, M. R.",2008,Modeling embryo development of Sitona discoideus Gyllenhal (Coleoptera: Curculionidae) under constant temperature,Environmental Entomology,37.6,1381-1388,Coleoptera,Curculionidae,Sitona,discoideus,NA,NA,,,8,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/10.1079/pwkb.species.50226#sec-1,2,Included
526,1,Sitophilus oryzae,Lab,NA,15,,,,,,,,715.2,,,Korea,35.7640878,128.2597577,5.7072644,7.7740458,E,Rice,Graminoid,N,Oryza,Poaceae,Seed,"Life-table parameters were estimated for the curculionid Sitophilus oryzae in the laboratory at 20, 25, 28 or 30�?C or at room temperature, with rice grains of 14% moisture content. Oviposition began at 381.8 day-degrees C and ceased at 1391.0 day-degrees C. The intrinsic rate of increase, population doubling time and mean generation time were 0.0052/female per day-degree and 134.7 and 715.2 day-degrees C, respectively.","Ryoo, M. I., K. J. Cho, et al.",1988,"Life table statistics of the rice weevil, Sitophilus oryzae (L.) (Coleoptera: Curculionidae) on the degree-day scale",Korean Journal of Applied Entomology,27, 14-20,Coleoptera,Curculionidae,Sitophilus,oryzae,2.54,Body,,https://edis.ifas.ufl.edu/publication/IG120,17,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/10.1079/PWKB.Species.10887,1,Included
527,6,Sogtella furcifera,Lab,NA,12.6,12.6,11.2,,78,174.4,,252.4,,,,"Izumo, Shimane, Japan",35.43575155,132.6495021,0.551451100000001,0.569823799999995,,Rice,Graminoid,N,Oryza,Poaceae,Seedling,"Developmental zeros and total effective temperatures were determined for 3 delphacids. The developmental zero for eggs of the Kamikawa, Izumo and Ishigaki strains of Laodelphax striatella was 12.3, 11.7 and 11.6°C, resp., with corresponding total effective temperatures of 102.1, 114.0 and 111.8 day-degrees C. The developmental zeros of female and male nymphs of these strains were 11.1 and 11.6, 10.8 and 11.0, and 11.2 and 11.2, resp., with corresponding total effective temperatures of 209.3 and 192.0, 212.1 and 198.6, and 195.8 and 185.6 day-degrees C. The developmental zeros of eggs and female and male nymphs of Nilaparvata lugens were 12.7, 11.3 and 11.7°C, resp., with total effective temperatures of 109.4, 194.9 and 183.8 day-degrees C. Similarly, the developmental zeros of eggs and female and male nymphs of Sogatella furcifera were found to be 12.6, 11.2 and 11.2°C, the corresponding total effective temperatures being 78.0, 178.9 and 169.9 day-degrees C.","Noda, H",1989,Developmental zero and total effective temperature of three rice planthoppers (Homoptera: Delphacidae),Japanese Journal of Applied Entomology and Zoology,33.4,263-266,Hemiptera,Delphacidae,Sogtella,furcifera,3.75,Body,Averaged:3.5-4.0,http://www.agritech.tnau.ac.in/expert_system/paddy/cppests_WBPH.html,2,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.50497#sec-4,NA,Included
528,6,Sogtella furcifera,Lab,NA,10.2,10.2,12.3,,122,156.3,,278.3,,,"Main text in Korea, translated with ChatGPT 4o mini",Korea,35.7640878,128.2597577,5.7072644,7.7740458,,Rice,Graminoid,N,Oryza,Poaceae,Seedling,"The developmental times of the immature stages of Sogatella furcifera (Horvath) were investigated at ten constant temperatures (12.5, 15, 17.5, 20, 22.5, 25, 27.5, 30, 32.5, 35±1℃), 20～30% RH, and a photoperiod of 14:10 (L:D) h. Eggs were successfully developed on each tested temperature regimes except 12.5℃ and its developmental time was longest at 15℃ (22.5 days) and shortest at 32.5℃ (5.5 days). Nymphs successfully developed to the adult stage from 15℃ to 32.5℃ temperature regimes. Developmental time was longest at 15℃ (51.9 days) and it was decreased with increasing temperature up to 32.5℃ (9.0 days). The relationships between developmental rate and temperature were fitted by a linear model and seven nonlinear models (Analytis, Briere 1, 2, Lactin 2, Logan 6, Performance and modified Sharpe & DeMichele). The lower threshold temperature of egg and total nymphal stage was 10.2℃ and 12.3℃ respectively. The thermal constant required to complete egg and nymphal stage were 122.0 and 156.3 DD, respectively. The Briere 1 model was best fitted (r2 = 0.88～0.99) for all developmental stages, among seven nonlinear models. The distribution of completion of each development stage was well described by three non-linear models (2-parameter, 3-parameter Weibull and Logistic) (r2 = 0.91～0.96) except second and fifth instar. ","Park, C. G., Kim, K. H., Park, H. H., et al.",2012,"Temperature-dependent development model of white backed planthopper (WBPH), Sogatella furcifera (Horvath) (Homoptera: Delphacidae)",Korean Journal of Applied Entomology,52.2,133-140,Hemiptera,Delphacidae,Sogtella,furcifera,3.75,Body,Averaged:3.5-4.0,http://www.agritech.tnau.ac.in/expert_system/paddy/cppests_WBPH.html,2,herb,Y,N,https://plantwiseplusknowledgebank.org/doi/full/10.1079/pwkb.species.50497#sec-4,NA,Included
